query,business_name,review_rating,review_text,review_photos,datetime_utc,timestamp,review_id,author_title,author_friend_count,author_photo_count,author_reviews_count,author_location,author_image,author_id,author_url,owner_reply,owner_reply_title,owner_reply_datetime_utc,owner_reply_timestamp,next_page_cursor,review_tags_helpful,review_tags_thanks,review_tags_love_this,review_tags_oh_no
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,1,Super super super crowded. Unfriendly locals and sketchy people around. Long walk to the beach to with lots of mosquitoes,,09/08/2019 21:43:24,1567979004,UrsPsTI3KK41bY-5oGJ9Pg,Nicholas R.,0,0,21,"San Francisco, CA",,bLsZlOY9hfJOTaLrdq0CBQ,https://www.yelp.com/user_details?userid=bLsZlOY9hfJOTaLrdq0CBQ,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,4,"How I love this place, so California-classic, so rich in surf, so effing crowded. When Lowers is firing, it's hard to find a better wave in the whole state. And it seems every young gun knows it, thanks to Surfline.com. Last time I surfed it, I was so frustrated with everybody and their mothers taking off, jockeying for position and snaking the rider, I moved my talent over a notch to Church. It's slower there, but kinder. For the young aggro, surf Nazi or traveling pro, Lowers is the spot to test your mettle. Just please, please, show some respect, a little common courtesy! http://www.youtube.com/watch?v=PJfXAOw5NpE

I still love it, even though I don't surf there anymore. It's like my ex who I still love; we had some great times together, memorable times,  but we both know we're better off apart. Such is life, such is Lowers.

P.S., no John M, this is not the place to hang 10. That'd be over at San-O.",,05/23/2013 20:17:32,1369340252,YjCjBTYxNiqS7Xd_JgPOQA,Robin Z.,2767,3325,723,"Long Beach, CA",https://s3-media0.fl.yelpcdn.com/photo/oCpnPPWuE2m8gJl2UpahCw/180s.jpg,sIz02nAyQIrDtFavxZtfTQ,https://www.yelp.com/user_details?userid=sIz02nAyQIrDtFavxZtfTQ,,,,,,13,0,15,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,Fun surf spot and when it's breaking it has Terri ce shape. Love the natural beauty of this area. Pack food and drink because you're on your own once you get here,,01/10/2018 20:15:22,1515615322,x5GgG1uK7_OtkKPSXOn8MQ,Steph T.,15,8,145,"Northeast Washington, Washington, DC",https://s3-media0.fl.yelpcdn.com/photo/Fjy2pkdGSEz3KLZG4_bWVA/180s.jpg,icygxL_eFAdCOIgiHKh3Yw,https://www.yelp.com/user_details?userid=icygxL_eFAdCOIgiHKh3Yw,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"World famous surf spot. If you have a mountain bike with a board rack, I'd recommend bringing that because it's a 30 minute walk (I timed it) from where you park to get to the surf spot.  

How to get there on foot:

Park by the Carls Jr/Hwy 5 overpass. It's free to park on the street but there's a paid lot too (I think it was $5)
Don't change into your wetsuit because you'll be walking a mile (some of it hilly) in it. 
Start by going through the opening in the fence, and you'll be walking on a gravely dirt road toward the ocean (go right)
The rest is pretty self explanatory - just follow the path, and you'll reach train tracks that are raised. GO UNDER THE TRACKS for your own safety.

Right where you pop out to the beach is UPPER TRESTLES.  If you walk south 10 more minutes there's LOWER TRESTLES.

Change into your wetsuit and surf on!  

TIPS: Bring water and towels.  There's no shower to rinse off and no drinking fountain.  There are a few porta potties though.",,03/14/2013 02:45:24,1363229124,jx0TZc8Jy1GifzZ85lxlOw,Jenn L.,407,481,815,"San Francisco, CA",https://s3-media0.fl.yelpcdn.com/photo/N0_7oi5Blm1FmEEJUreuaQ/180s.jpg,-HXpF9E-YwE0g-mInWSRuA,https://www.yelp.com/user_details?userid=-HXpF9E-YwE0g-mInWSRuA,,,,,,8,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"Had the pleasure of surfing with some great people on Sunday.  And look forward to many more great surf sessions with them.  We actually surfed Church Beach which is between San Onofre and Lower Trestles.  Parking here is restricted to Military and Government Employees and fortunately we have that covered in our Surf Club/Team.    The beach itself was very clean as would be expected.  We arrived at about 7am and found only about 10 other surfers in the water.  Throughout the morning it grew to about 30 surfers.  Still the lineup was friendly, polite, and enjoying themselves.  

The conditions were very nice, and consistent sets of 3-5 foot waves were common.  Surfers should be warned though, entry and exit from the beach is challenging due to the large rocky area for about 25 meters from the shore to the open water.  Bring and wear booties for sure here.  Also dogs must be on a leash in the camping area only.  Apparently, the fine is $500 for violation of this rule/law.  Also, the beach access is slightly changed, look online for how to enter the private camping/parking area at Church Beach, as in the past you could access from the Camp Pendleton, San Onofre Gate entrance only, but due to construction, you now follow the same entrance to San Onofre State Beach and then break off to the right and enter Camp Pendleton.",,04/07/2014 19:07:52,1396897672,x2QgUYJuDDuTmgzbEQWuMQ,Christopher C.,325,1367,848,"Sacramento, CA",https://s3-media0.fl.yelpcdn.com/photo/-NaE3fvOY4RRvANzIYcOVg/180s.jpg,jc3jhh2iQ1dPnT7rPI5xvg,https://www.yelp.com/user_details?userid=jc3jhh2iQ1dPnT7rPI5xvg,,,,,,12,0,11,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,Great place to come surf and chill. The breaks here are amazing and it's one of the best surf spots in America,https://s3-media0.fl.yelpcdn.com/bphoto/Momu5puu4-C9-77niBfH3g/348s.jpg,07/08/2015 01:11:01,1436317861,mdnQV1zyOOPSeKivG1UBEA,Tommie Z.,662,481,252,"Oceanside, CA",https://s3-media0.fl.yelpcdn.com/photo/jfnK3ntTGhCxqYmaJnUbTQ/180s.jpg,E1wJuMe-JeS0bWiEChzIRg,https://www.yelp.com/user_details?userid=E1wJuMe-JeS0bWiEChzIRg,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,3,"If you are a surfer- it's a 5 star
If you are a tourist- it's a 2 star. 

I visited Trestles as a tourist- wanting to experience the myth and the legends of the surfing beach. There's parking near Carl's and on Cristianos Way. Then there's about a half mile walk over the freeway, through the jungle, and over the train tracks. Along the way, you'll see threatening looking signs scribbled on the path ""Speak english"", ""Go back"", ""RIP"" and various lude symbols. The path has rusted out barbed wire on either side. There were threatening looking surfers too. It feels as if you're on uncharted territory or someone's claimed surfing turf. This beach is not meant for beach goers- there's no restrooms, water facilities, lifegaurd stands- nada. There's frequent helecopters from the Camp Pendelton above and  there's the San Onofre powerplant not too far away. 

Then I saw the water and I understood. The waves break really far out and you get a nice long ride. It's peaceful. There's good swells. The water looked relatively clear. If you go on a Winter's afternoon like I did on a Tuesday- you won't have as much competition for waves. The sand was pebbley and rocky in some areas- so watch out for that. Overall, go if you are a surfer and you will enjoy.",,04/06/2011 05:38:23,1302068303,pAqT_Xj2yFbSCvSYy9KGEg,Kristen S.,52,58,98,"Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/RHGoDlirxmuJ-JwVaUd62A/180s.jpg,XtVtnyjs70aRXrkzihwZ1w,https://www.yelp.com/user_details?userid=XtVtnyjs70aRXrkzihwZ1w,,,,,,3,0,1,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"The only reason Lower Trestles is getting 5 Stars from me is because it's one of me favourite surfin' destinations in So Cal, besides Blacks Beach (although the 1000 mile walk down the dirty, rocky cliff sucks; the walk back is infinitely worse, after a day of surfin' and having to carry all ur gear up, I reckon they should hire some sherpas on standby there). Now back to Trestles, although today the surf @ Lower Trestles was an absolute shitter and I really didn't get much done in the water. There wasn't anything breaking, worth the paddle out. Just basically 3.5 footers an absolute joke; However, Lower Trestles will always score a solid 5 Stars, since it was the first spot I surfed, when I moved to So Cal and of course there will be far better days than today.",https://s3-media0.fl.yelpcdn.com/bphoto/7wUmlmTBH4dyE9da76GMnw/348s.jpg,04/29/2013 01:59:26,1367200766,TtvPWa_ihtHxE3RtEC_xgg,Bryan E.,727,327,124,"Northridge, CA",https://s3-media0.fl.yelpcdn.com/photo/t1dqqLBaSgDz_EVxKlNrdA/180s.jpg,ynMgRHXEeskwa6nRdKWzDQ,https://www.yelp.com/user_details?userid=ynMgRHXEeskwa6nRdKWzDQ,,,,,,2,0,2,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"Almost awesome!
my day started out very early with a cup of joe and some last minute loading with a lengthy drive . church can surprise you with its subtle break and today the shoulders were holding providing you with a section-less down the line experience.
I paddled a lot this morning going in n out almost on clock work and got my share while trying to pump up friends so they could do the same. it is exclusive but not off limits if you have people that can gain access .To my Sunday Soul Surfer friends thank you for a memorable session followed by the Sugar Shack.",,04/07/2014 06:01:00,1396850460,dws2S_kIcVU4sdOVfQlwpw,James R.,198,229,116,"North Hills, Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/RHC6axgDt899GS8_4ifD7g/180s.jpg,nokro3dgDYQJxkELvrqDGg,https://www.yelp.com/user_details?userid=nokro3dgDYQJxkELvrqDGg,,,,,,1,0,2,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"I'm a pro surfer but this placed sucked.










there is tons of rocks at the shore, be prepared.",,02/15/2016 21:26:26,1455571586,_LhSiClQ3rrqu605WWwouA,Milo M.,0,0,7,"Portland, OR",,DrfZpliip7yfBkWbzzWWSw,https://www.yelp.com/user_details?userid=DrfZpliip7yfBkWbzzWWSw,,,,,eyJ2ZXJzaW9uIjoxLCJ0eXBlIjoib2Zmc2V0Iiwib2Zmc2V0IjoxOX0,0,0,1,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,4,"I came here today in hopes of viewing the beached whale. I mean, how often does one get to see that? However, I've parked near the designated parking and realize that it appears to be quite a long walk. I'm not opposed to walking, however, I have a large jogging stroller for the baby & I'm concerned it won't make it on some of the smaller trails. Can anyone chime in to instruct before I decide to drive off? 
It's beautiful here, but I may have to be better prepared another day.",,05/01/2016 21:39:32,1462138772,zv7g8scy1Po01uL_PE9DfQ,Zsa Z.,0,13,28,"Tustin, CA",,u10RvdQpGlH6bNftUPz68Q,https://www.yelp.com/user_details?userid=u10RvdQpGlH6bNftUPz68Q,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,Not just for surf  it is an awesome place to walk and just chill and of course watch the great waves. O,https://s3-media0.fl.yelpcdn.com/bphoto/Weyiil0P269T8SRf-2vRkg/348s.jpg,03/04/2016 15:53:04,1457106784,aJ034hd2SgqAeYt2B_zDZQ,Lynnda W.,48,4,3,"Del Mar, CA",,nHRCLmFdRhikiX5LXA2Khg,https://www.yelp.com/user_details?userid=nHRCLmFdRhikiX5LXA2Khg,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,4,"I've traveled around the world looking for a wave like Trestles, but there really is only one Lower Trestles. That being said, it's almost always insanely crowded. Even if this exact wave were located in Iceland, I think it'd be crowded...it's just a perfect A-frame that is super consistent, super forgiving. 

On a decent swell, the waves around trestles have this strange magic quality...something about the cobblestones, water texture and color, brings it all together. The crowds in the water kind of make it more stressful than it should be, but if you're patient and know what you're doing, you'll get some waves. Due to the competitiveness in the water, it's not a place for beginners (just walk to San O, it's a short walk down the beach and one of the world's greatest beginner zones).

It seems like surfers have kept this beach pretty clean. I guess the long walk, lack of facilities, and cobblestone beaches keep the non-surfing population low. 

I think every few years Trestles will be threatened with toll road proposals, developments, etc., but I think it'll weather all these storms. It'd be tragic if it were any less preserved.",,07/05/2013 09:30:04,1373016604,_OO3yFxS1v1iImncK3dB-g,G Y.,48,0,9,"Palo Alto, CA",,1g41TQjy3Kll3dpFbfsBVw,https://www.yelp.com/user_details?userid=1g41TQjy3Kll3dpFbfsBVw,,,,,,1,0,1,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"one of VERY few world class waves in california and therefore among the most crowded waves in the continuous united states. on a good day expect upwards of 100 bros in the lineup, with at least 20 mouth breathers scratching like hell to catch every set wave. 

the lefts are punchier but the rights are a thing of beauty. if ever a wave was shaped like a video game skate park, lowers is it. navigate the drop, drive thru your bottom turn, hit the lip, and pump/punt/float/slash all the way down the line.

8/27/10 will go down as an all time session in my book. i caught three consecutive set waves that felt like they connected all the way to middles.

NO LONGBOARDS",,09/23/2010 01:23:13,1285204993,vn1V_KonWM3U59FyUe9E8A,andrew m.,72,25,444,"Los Angeles, CA",https://s3-media0.fl.yelpcdn.com/photo/80S6wU5cl-prWCehIfwIVw/180s.jpg,ChK39XM_3pNkYIeDv1OQhQ,https://www.yelp.com/user_details?userid=ChK39XM_3pNkYIeDv1OQhQ,,,,,,0,0,2,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"Famous surf zone in Southern California.  Named for the train trestles. If you surf, you will kick yourself for not checking this place out.",,06/01/2012 02:55:35,1338519335,a88N2Y6v75thnQp28umAxg,Christina S.,303,397,547,"Delray Beach, FL",https://s3-media0.fl.yelpcdn.com/photo/2cccC9otQmizII_VI1-j3A/180s.jpg,ipeEoKAGKF8Uw92rFOfjIg,https://www.yelp.com/user_details?userid=ipeEoKAGKF8Uw92rFOfjIg,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,4,"On weekends and what I assume to be good surf days, this stretch of beach gets packed...a good indicator that it's a great spot.  Despite the heavy foot traffic and popularity, it is pretty clean and well maintained.  Been here several times in the past few months, and so far all of the patrons here have been friendly and I've never had any trouble.  I take my metal detector down and get a lot of curious folks talking to me about it.  Haven't been at night yet, but it seems like there's a good nightlife.  I've seen bonfires and campouts early in the morning.",,11/30/2011 16:33:35,1322670815,d7vjQs57fJ_AIsEJNA-5vQ,Zzzz Z.,0,0,64,"Kansas City, MO",,QMEB9zMBI-6MW4zU475MQg,https://www.yelp.com/user_details?userid=QMEB9zMBI-6MW4zU475MQg,,,,,,0,0,0,0
https://www.yelp.com/biz/trestles-beach-san-clemente,Trestles Beach,5,"dude this place is so rad - its such an epic wave and the best thing about it is that nobody really surfs here. its kind strange how such a perfect wave can be right off the freeway yet be so empty all the time, even when everywhere else is flat this place will be 1 - 2 foot and ripable, but totally empty, and its funny cause when there is some good south running the crowd at this place really thins out, I think its becuse its so hollow and you really have to know how to ride the tube in order to surf here, also its super hard to film here so most the pros are just over it when there is swell running. overall though even on the rare day when the crowd becomes a problem you will find that most guys are in the water are really forgiving and will make sure that everyone is getting their share of waves without being wave hogs themselves. this is one of those rare spots that is such a good wave but really encompasses everything that surfing is and should be, its all about respect out here and brotherhood and its really about man, board and wave, a truely soulful type of surf spot. honestly dont worry about this place, you should just roll down with your homies and paddle out. score it easy and then go to carls jr for healthy after surf grinds.",,06/19/2011 03:34:15,1308454455,dVEEN7p-fhQ69G_CzODmcQ,Shaka B.,12,60,116,"Huntington Beach, CA",https://s3-media0.fl.yelpcdn.com/photo/FtSEYMB85TEk2Rl4_C3JVA/180s.jpg,RODUc87UULC1p67gAeR1xw,https://www.yelp.com/user_details?userid=RODUc87UULC1p67gAeR1xw,,,,,,0,0,5,0
